sample_id,dataset,video_path,label,frame_count,width,height,codec,file_size_mb,manipulation,generator,subject_id,source_id,original_video_id,split_group_id,audio_path,split,first_id
FFPP_0004443,FaceForensics++,FaceSwap/443_514.mp4,1,361,640,480,h264,0.5,FaceSwap,FaceSwap,,ORIG_514,ORIG_443,PAIR_ORIG_443_ORIG_514,,,443
FFPP_0004444,FaceForensics++,FaceSwap/444_655.mp4,1,437,854,480,h264,0.88,FaceSwap,FaceSwap,,ORIG_655,ORIG_444,PAIR_ORIG_444_ORIG_655,,,444
FFPP_0004445,FaceForensics++,FaceSwap/445_494.mp4,1,802,1280,720,h264,3.04,FaceSwap,FaceSwap,,ORIG_494,ORIG_445,PAIR_ORIG_445_ORIG_494,,,445
FFPP_0004446,FaceForensics++,FaceSwap/446_667.mp4,1,423,1920,1080,h264,4.46,FaceSwap,FaceSwap,,ORIG_667,ORIG_446,PAIR_ORIG_446_ORIG_667,,,446
FFPP_0004447,FaceForensics++,FaceSwap/447_431.mp4,1,326,654,480,h264,0.63,FaceSwap,FaceSwap,,ORIG_431,ORIG_447,PAIR_ORIG_431_ORIG_447,,,447
FFPP_0004448,FaceForensics++,FaceSwap/448_361.mp4,1,455,1280,720,h264,1.89,FaceSwap,FaceSwap,,ORIG_361,ORIG_448,PAIR_ORIG_361_ORIG_448,,,448
FFPP_0004449,FaceForensics++,FaceSwap/449_451.mp4,1,306,1280,720,h264,1.52,FaceSwap,FaceSwap,,ORIG_451,ORIG_449,PAIR_ORIG_449_ORIG_451,,,449
FFPP_0004450,FaceForensics++,FaceSwap/450_533.mp4,1,558,1920,1080,h264,4.76,FaceSwap,FaceSwap,,ORIG_533,ORIG_450,PAIR_ORIG_450_ORIG_533,,,450
FFPP_0004451,FaceForensics++,FaceSwap/451_449.mp4,1,306,1280,720,h264,1.2,FaceSwap,FaceSwap,,ORIG_449,ORIG_451,PAIR_ORIG_449_ORIG_451,,,451
FFPP_0004452,FaceForensics++,FaceSwap/452_550.mp4,1,444,640,480,h264,0.77,FaceSwap,FaceSwap,,ORIG_550,ORIG_452,PAIR_ORIG_452_ORIG_550,,,452
FFPP_0004453,FaceForensics++,FaceSwap/453_402.mp4,1,423,1280,718,h264,1.65,FaceSwap,FaceSwap,,ORIG_402,ORIG_453,PAIR_ORIG_402_ORIG_453,,,453
FFPP_0004454,FaceForensics++,FaceSwap/454_527.mp4,1,342,854,480,h264,0.99,FaceSwap,FaceSwap,,ORIG_527,ORIG_454,PAIR_ORIG_454_ORIG_527,,,454
FFPP_0004455,FaceForensics++,FaceSwap/455_471.mp4,1,370,656,480,h264,1.37,FaceSwap,FaceSwap,,ORIG_471,ORIG_455,PAIR_ORIG_455_ORIG_471,,,455
FFPP_0004456,FaceForensics++,FaceSwap/456_435.mp4,1,476,1280,720,h264,2.63,FaceSwap,FaceSwap,,ORIG_435,ORIG_456,PAIR_ORIG_435_ORIG_456,,,456
FFPP_0004457,FaceForensics++,FaceSwap/457_398.mp4,1,528,640,480,h264,1.27,FaceSwap,FaceSwap,,ORIG_398,ORIG_457,PAIR_ORIG_398_ORIG_457,,,457
FFPP_0004458,FaceForensics++,FaceSwap/458_722.mp4,1,351,854,480,h264,0.8,FaceSwap,FaceSwap,,ORIG_722,ORIG_458,PAIR_ORIG_458_ORIG_722,,,458
FFPP_0004459,FaceForensics++,FaceSwap/459_430.mp4,1,357,1920,1080,h264,3.14,FaceSwap,FaceSwap,,ORIG_430,ORIG_459,PAIR_ORIG_430_ORIG_459,,,459
FFPP_0004460,FaceForensics++,FaceSwap/460_678.mp4,1,400,1280,720,h264,1.78,FaceSwap,FaceSwap,,ORIG_678,ORIG_460,PAIR_ORIG_460_ORIG_678,,,460
FFPP_0004461,FaceForensics++,FaceSwap/461_250.mp4,1,564,1280,720,h264,2.01,FaceSwap,FaceSwap,,ORIG_250,ORIG_461,PAIR_ORIG_250_ORIG_461,,,461
FFPP_0004462,FaceForensics++,FaceSwap/462_467.mp4,1,423,640,480,h264,0.73,FaceSwap,FaceSwap,,ORIG_467,ORIG_462,PAIR_ORIG_462_ORIG_467,,,462
FFPP_0004463,FaceForensics++,FaceSwap/463_464.mp4,1,315,636,480,h264,0.83,FaceSwap,FaceSwap,,ORIG_464,ORIG_463,PAIR_ORIG_463_ORIG_464,,,463
FFPP_0004464,FaceForensics++,FaceSwap/464_463.mp4,1,315,640,480,h264,0.82,FaceSwap,FaceSwap,,ORIG_463,ORIG_464,PAIR_ORIG_463_ORIG_464,,,464
FFPP_0004465,FaceForensics++,FaceSwap/465_482.mp4,1,329,1280,720,h264,1.56,FaceSwap,FaceSwap,,ORIG_482,ORIG_465,PAIR_ORIG_465_ORIG_482,,,465
FFPP_0004466,FaceForensics++,FaceSwap/466_428.mp4,1,334,1280,720,h264,1.65,FaceSwap,FaceSwap,,ORIG_428,ORIG_466,PAIR_ORIG_428_ORIG_466,,,466
FFPP_0004467,FaceForensics++,FaceSwap/467_462.mp4,1,423,640,480,h264,0.81,FaceSwap,FaceSwap,,ORIG_462,ORIG_467,PAIR_ORIG_462_ORIG_467,,,467
FFPP_0004468,FaceForensics++,FaceSwap/468_470.mp4,1,597,600,480,h264,1.27,FaceSwap,FaceSwap,,ORIG_470,ORIG_468,PAIR_ORIG_468_ORIG_470,,,468
FFPP_0004469,FaceForensics++,FaceSwap/469_481.mp4,1,414,854,480,h264,1.02,FaceSwap,FaceSwap,,ORIG_481,ORIG_469,PAIR_ORIG_469_ORIG_481,,,469
FFPP_0004470,FaceForensics++,FaceSwap/470_468.mp4,1,597,642,480,h264,0.75,FaceSwap,FaceSwap,,ORIG_468,ORIG_470,PAIR_ORIG_468_ORIG_470,,,470
FFPP_0004471,FaceForensics++,FaceSwap/471_455.mp4,1,370,640,480,h264,0.63,FaceSwap,FaceSwap,,ORIG_455,ORIG_471,PAIR_ORIG_455_ORIG_471,,,471
FFPP_0004472,FaceForensics++,FaceSwap/472_511.mp4,1,479,640,480,h264,0.4,FaceSwap,FaceSwap,,ORIG_511,ORIG_472,PAIR_ORIG_472_ORIG_511,,,472
FFPP_0004473,FaceForensics++,FaceSwap/473_366.mp4,1,404,640,480,h264,0.66,FaceSwap,FaceSwap,,ORIG_366,ORIG_473,PAIR_ORIG_366_ORIG_473,,,473
FFPP_0004474,FaceForensics++,FaceSwap/474_281.mp4,1,296,640,480,h264,1.26,FaceSwap,FaceSwap,,ORIG_281,ORIG_474,PAIR_ORIG_281_ORIG_474,,,474
FFPP_0004475,FaceForensics++,FaceSwap/475_265.mp4,1,337,1280,720,h264,1.5,FaceSwap,FaceSwap,,ORIG_265,ORIG_475,PAIR_ORIG_265_ORIG_475,,,475
FFPP_0004476,FaceForensics++,FaceSwap/476_400.mp4,1,310,640,480,h264,1.17,FaceSwap,FaceSwap,,ORIG_400,ORIG_476,PAIR_ORIG_400_ORIG_476,,,476
FFPP_0004477,FaceForensics++,FaceSwap/477_487.mp4,1,319,1264,720,h264,1.28,FaceSwap,FaceSwap,,ORIG_487,ORIG_477,PAIR_ORIG_477_ORIG_487,,,477
FFPP_0004478,FaceForensics++,FaceSwap/478_506.mp4,1,668,640,480,h264,0.82,FaceSwap,FaceSwap,,ORIG_506,ORIG_478,PAIR_ORIG_478_ORIG_506,,,478
FFPP_0004479,FaceForensics++,FaceSwap/479_706.mp4,1,328,1920,1080,h264,3.01,FaceSwap,FaceSwap,,ORIG_706,ORIG_479,PAIR_ORIG_479_ORIG_706,,,479
FFPP_0004480,FaceForensics++,FaceSwap/480_389.mp4,1,314,1280,720,h264,1.58,FaceSwap,FaceSwap,,ORIG_389,ORIG_480,PAIR_ORIG_389_ORIG_480,,,480
FFPP_0004481,FaceForensics++,FaceSwap/481_469.mp4,1,414,1280,720,h264,2.53,FaceSwap,FaceSwap,,ORIG_469,ORIG_481,PAIR_ORIG_469_ORIG_481,,,481
FFPP_0004482,FaceForensics++,FaceSwap/482_465.mp4,1,329,640,480,h264,1.0,FaceSwap,FaceSwap,,ORIG_465,ORIG_482,PAIR_ORIG_465_ORIG_482,,,482
FFPP_0004483,FaceForensics++,FaceSwap/483_370.mp4,1,375,1280,720,h264,1.17,FaceSwap,FaceSwap,,ORIG_370,ORIG_483,PAIR_ORIG_370_ORIG_483,,,483
FFPP_0004484,FaceForensics++,FaceSwap/484_415.mp4,1,319,654,480,h264,0.44,FaceSwap,FaceSwap,,ORIG_415,ORIG_484,PAIR_ORIG_415_ORIG_484,,,484
FFPP_0004485,FaceForensics++,FaceSwap/485_425.mp4,1,336,854,480,h264,0.75,FaceSwap,FaceSwap,,ORIG_425,ORIG_485,PAIR_ORIG_425_ORIG_485,,,485
FFPP_0004486,FaceForensics++,FaceSwap/486_680.mp4,1,300,640,480,h264,0.49,FaceSwap,FaceSwap,,ORIG_680,ORIG_486,PAIR_ORIG_486_ORIG_680,,,486
FFPP_0004487,FaceForensics++,FaceSwap/487_477.mp4,1,319,1280,720,h264,1.78,FaceSwap,FaceSwap,,ORIG_477,ORIG_487,PAIR_ORIG_477_ORIG_487,,,487
FFPP_0004488,FaceForensics++,FaceSwap/488_399.mp4,1,518,854,480,h264,1.16,FaceSwap,FaceSwap,,ORIG_399,ORIG_488,PAIR_ORIG_399_ORIG_488,,,488
FFPP_0004489,FaceForensics++,FaceSwap/489_022.mp4,1,325,1280,720,h264,1.75,FaceSwap,FaceSwap,,ORIG_022,ORIG_489,PAIR_ORIG_022_ORIG_489,,,489
FFPP_0004490,FaceForensics++,FaceSwap/490_534.mp4,1,384,1920,1080,h264,3.37,FaceSwap,FaceSwap,,ORIG_534,ORIG_490,PAIR_ORIG_490_ORIG_534,,,490
FFPP_0004491,FaceForensics++,FaceSwap/491_226.mp4,1,328,1920,1080,h264,3.29,FaceSwap,FaceSwap,,ORIG_226,ORIG_491,PAIR_ORIG_226_ORIG_491,,,491
FFPP_0004492,FaceForensics++,FaceSwap/492_325.mp4,1,347,1280,720,h264,1.41,FaceSwap,FaceSwap,,ORIG_325,ORIG_492,PAIR_ORIG_325_ORIG_492,,,492
FFPP_0004493,FaceForensics++,FaceSwap/493_538.mp4,1,395,640,480,h264,0.98,FaceSwap,FaceSwap,,ORIG_538,ORIG_493,PAIR_ORIG_493_ORIG_538,,,493
FFPP_0004494,FaceForensics++,FaceSwap/494_445.mp4,1,802,1280,720,h264,3.54,FaceSwap,FaceSwap,,ORIG_445,ORIG_494,PAIR_ORIG_445_ORIG_494,,,494
FFPP_0004495,FaceForensics++,FaceSwap/495_512.mp4,1,573,640,480,h264,1.13,FaceSwap,FaceSwap,,ORIG_512,ORIG_495,PAIR_ORIG_495_ORIG_512,,,495
FFPP_0004496,FaceForensics++,FaceSwap/496_417.mp4,1,861,640,480,h264,1.21,FaceSwap,FaceSwap,,ORIG_417,ORIG_496,PAIR_ORIG_417_ORIG_496,,,496
FFPP_0004497,FaceForensics++,FaceSwap/497_403.mp4,1,621,854,480,h264,1.45,FaceSwap,FaceSwap,,ORIG_403,ORIG_497,PAIR_ORIG_403_ORIG_497,,,497
FFPP_0004498,FaceForensics++,FaceSwap/498_433.mp4,1,317,854,480,h264,0.92,FaceSwap,FaceSwap,,ORIG_433,ORIG_498,PAIR_ORIG_433_ORIG_498,,,498
FFPP_0004499,FaceForensics++,FaceSwap/499_539.mp4,1,313,1280,720,h264,1.54,FaceSwap,FaceSwap,,ORIG_539,ORIG_499,PAIR_ORIG_499_ORIG_539,,,499
FFPP_0004500,FaceForensics++,FaceSwap/500_592.mp4,1,292,1920,1080,h264,2.65,FaceSwap,FaceSwap,,ORIG_592,ORIG_500,PAIR_ORIG_500_ORIG_592,,,500
FFPP_0004501,FaceForensics++,FaceSwap/501_326.mp4,1,522,600,480,h264,0.74,FaceSwap,FaceSwap,,ORIG_326,ORIG_501,PAIR_ORIG_326_ORIG_501,,,501
FFPP_0004502,FaceForensics++,FaceSwap/502_504.mp4,1,317,1280,720,h264,1.72,FaceSwap,FaceSwap,,ORIG_504,ORIG_502,PAIR_ORIG_502_ORIG_504,,,502
FFPP_0004503,FaceForensics++,FaceSwap/503_756.mp4,1,570,640,480,h264,0.75,FaceSwap,FaceSwap,,ORIG_756,ORIG_503,PAIR_ORIG_503_ORIG_756,,,503
FFPP_0004504,FaceForensics++,FaceSwap/504_502.mp4,1,317,1280,720,h264,1.05,FaceSwap,FaceSwap,,ORIG_502,ORIG_504,PAIR_ORIG_502_ORIG_504,,,504
FFPP_0004505,FaceForensics++,FaceSwap/505_600.mp4,1,388,654,480,h264,0.36,FaceSwap,FaceSwap,,ORIG_600,ORIG_505,PAIR_ORIG_505_ORIG_600,,,505
FFPP_0004506,FaceForensics++,FaceSwap/506_478.mp4,1,668,854,480,h264,1.36,FaceSwap,FaceSwap,,ORIG_478,ORIG_506,PAIR_ORIG_478_ORIG_506,,,506
FFPP_0004507,FaceForensics++,FaceSwap/507_418.mp4,1,319,1920,1080,h264,5.25,FaceSwap,FaceSwap,,ORIG_418,ORIG_507,PAIR_ORIG_418_ORIG_507,,,507
FFPP_0004508,FaceForensics++,FaceSwap/508_831.mp4,1,327,1920,1080,h264,2.59,FaceSwap,FaceSwap,,ORIG_831,ORIG_508,PAIR_ORIG_508_ORIG_831,,,508
FFPP_0004509,FaceForensics++,FaceSwap/509_525.mp4,1,517,640,480,h264,1.85,FaceSwap,FaceSwap,,ORIG_525,ORIG_509,PAIR_ORIG_509_ORIG_525,,,509
FFPP_0004510,FaceForensics++,FaceSwap/510_528.mp4,1,340,854,480,h264,1.43,FaceSwap,FaceSwap,,ORIG_528,ORIG_510,PAIR_ORIG_510_ORIG_528,,,510
FFPP_0004511,FaceForensics++,FaceSwap/511_472.mp4,1,479,640,480,h264,0.87,FaceSwap,FaceSwap,,ORIG_472,ORIG_511,PAIR_ORIG_472_ORIG_511,,,511
FFPP_0004512,FaceForensics++,FaceSwap/512_495.mp4,1,573,640,480,h264,1.21,FaceSwap,FaceSwap,,ORIG_495,ORIG_512,PAIR_ORIG_495_ORIG_512,,,512
FFPP_0004513,FaceForensics++,FaceSwap/513_305.mp4,1,494,1280,720,h264,2.74,FaceSwap,FaceSwap,,ORIG_305,ORIG_513,PAIR_ORIG_305_ORIG_513,,,513
FFPP_0004514,FaceForensics++,FaceSwap/514_443.mp4,1,361,640,480,h264,0.87,FaceSwap,FaceSwap,,ORIG_443,ORIG_514,PAIR_ORIG_443_ORIG_514,,,514
FFPP_0004515,FaceForensics++,FaceSwap/515_519.mp4,1,751,640,480,h264,1.87,FaceSwap,FaceSwap,,ORIG_519,ORIG_515,PAIR_ORIG_515_ORIG_519,,,515
FFPP_0004516,FaceForensics++,FaceSwap/516_555.mp4,1,354,1920,1080,h264,3.18,FaceSwap,FaceSwap,,ORIG_555,ORIG_516,PAIR_ORIG_516_ORIG_555,,,516
FFPP_0004517,FaceForensics++,FaceSwap/517_521.mp4,1,304,654,480,h264,0.59,FaceSwap,FaceSwap,,ORIG_521,ORIG_517,PAIR_ORIG_517_ORIG_521,,,517
FFPP_0004518,FaceForensics++,FaceSwap/518_131.mp4,1,295,854,480,h264,0.78,FaceSwap,FaceSwap,,ORIG_131,ORIG_518,PAIR_ORIG_131_ORIG_518,,,518
FFPP_0004519,FaceForensics++,FaceSwap/519_515.mp4,1,751,640,480,h264,2.23,FaceSwap,FaceSwap,,ORIG_515,ORIG_519,PAIR_ORIG_515_ORIG_519,,,519
FFPP_0004520,FaceForensics++,FaceSwap/520_542.mp4,1,320,1280,720,h264,1.35,FaceSwap,FaceSwap,,ORIG_542,ORIG_520,PAIR_ORIG_520_ORIG_542,,,520
FFPP_0004521,FaceForensics++,FaceSwap/521_517.mp4,1,304,640,480,h264,0.6,FaceSwap,FaceSwap,,ORIG_517,ORIG_521,PAIR_ORIG_517_ORIG_521,,,521
FFPP_0004522,FaceForensics++,FaceSwap/522_337.mp4,1,331,602,480,h264,0.51,FaceSwap,FaceSwap,,ORIG_337,ORIG_522,PAIR_ORIG_337_ORIG_522,,,522
FFPP_0004523,FaceForensics++,FaceSwap/523_541.mp4,1,375,854,480,h264,0.88,FaceSwap,FaceSwap,,ORIG_541,ORIG_523,PAIR_ORIG_523_ORIG_541,,,523
FFPP_0004524,FaceForensics++,FaceSwap/524_580.mp4,1,292,854,480,h264,0.53,FaceSwap,FaceSwap,,ORIG_580,ORIG_524,PAIR_ORIG_524_ORIG_580,,,524
FFPP_0004525,FaceForensics++,FaceSwap/525_509.mp4,1,517,854,480,h264,0.66,FaceSwap,FaceSwap,,ORIG_509,ORIG_525,PAIR_ORIG_509_ORIG_525,,,525
FFPP_0004526,FaceForensics++,FaceSwap/526_436.mp4,1,518,1280,720,h264,1.89,FaceSwap,FaceSwap,,ORIG_436,ORIG_526,PAIR_ORIG_436_ORIG_526,,,526
FFPP_0004527,FaceForensics++,FaceSwap/527_454.mp4,1,342,1280,720,h264,0.94,FaceSwap,FaceSwap,,ORIG_454,ORIG_527,PAIR_ORIG_454_ORIG_527,,,527
FFPP_0004528,FaceForensics++,FaceSwap/528_510.mp4,1,340,720,480,h264,1.13,FaceSwap,FaceSwap,,ORIG_510,ORIG_528,PAIR_ORIG_510_ORIG_528,,,528
FFPP_0004529,FaceForensics++,FaceSwap/529_633.mp4,1,335,1920,1080,h264,3.28,FaceSwap,FaceSwap,,ORIG_633,ORIG_529,PAIR_ORIG_529_ORIG_633,,,529
FFPP_0004530,FaceForensics++,FaceSwap/530_594.mp4,1,294,1280,720,h264,1.63,FaceSwap,FaceSwap,,ORIG_594,ORIG_530,PAIR_ORIG_530_ORIG_594,,,530
FFPP_0004531,FaceForensics++,FaceSwap/531_549.mp4,1,319,640,480,h264,0.86,FaceSwap,FaceSwap,,ORIG_549,ORIG_531,PAIR_ORIG_531_ORIG_549,,,531
FFPP_0004532,FaceForensics++,FaceSwap/532_544.mp4,1,355,1280,720,h264,1.17,FaceSwap,FaceSwap,,ORIG_544,ORIG_532,PAIR_ORIG_532_ORIG_544,,,532
FFPP_0004533,FaceForensics++,FaceSwap/533_450.mp4,1,558,1920,1080,h264,3.59,FaceSwap,FaceSwap,,ORIG_450,ORIG_533,PAIR_ORIG_450_ORIG_533,,,533
FFPP_0004534,FaceForensics++,FaceSwap/534_490.mp4,1,384,1280,720,h264,1.73,FaceSwap,FaceSwap,,ORIG_490,ORIG_534,PAIR_ORIG_490_ORIG_534,,,534
FFPP_0004535,FaceForensics++,FaceSwap/535_587.mp4,1,626,640,480,h264,0.83,FaceSwap,FaceSwap,,ORIG_587,ORIG_535,PAIR_ORIG_535_ORIG_587,,,535
FFPP_0004536,FaceForensics++,FaceSwap/536_540.mp4,1,603,1280,720,h264,2.06,FaceSwap,FaceSwap,,ORIG_540,ORIG_536,PAIR_ORIG_536_ORIG_540,,,536
FFPP_0004537,FaceForensics++,FaceSwap/537_563.mp4,1,385,1280,720,h264,2.0,FaceSwap,FaceSwap,,ORIG_563,ORIG_537,PAIR_ORIG_537_ORIG_563,,,537
FFPP_0004538,FaceForensics++,FaceSwap/538_493.mp4,1,395,854,480,h264,0.78,FaceSwap,FaceSwap,,ORIG_493,ORIG_538,PAIR_ORIG_493_ORIG_538,,,538
FFPP_0004539,FaceForensics++,FaceSwap/539_499.mp4,1,313,640,480,h264,0.46,FaceSwap,FaceSwap,,ORIG_499,ORIG_539,PAIR_ORIG_499_ORIG_539,,,539
FFPP_0004540,FaceForensics++,FaceSwap/540_536.mp4,1,603,1280,720,h264,1.73,FaceSwap,FaceSwap,,ORIG_536,ORIG_540,PAIR_ORIG_536_ORIG_540,,,540
FFPP_0004541,FaceForensics++,FaceSwap/541_523.mp4,1,375,642,480,h264,0.43,FaceSwap,FaceSwap,,ORIG_523,ORIG_541,PAIR_ORIG_523_ORIG_541,,,541
FFPP_0004542,FaceForensics++,FaceSwap/542_520.mp4,1,320,1280,720,h264,1.21,FaceSwap,FaceSwap,,ORIG_520,ORIG_542,PAIR_ORIG_520_ORIG_542,,,542
FFPP_0004543,FaceForensics++,FaceSwap/543_559.mp4,1,334,656,480,h264,0.65,FaceSwap,FaceSwap,,ORIG_559,ORIG_543,PAIR_ORIG_543_ORIG_559,,,543
FFPP_0004544,FaceForensics++,FaceSwap/544_532.mp4,1,355,1280,720,h264,1.61,FaceSwap,FaceSwap,,ORIG_532,ORIG_544,PAIR_ORIG_532_ORIG_544,,,544
FFPP_0004545,FaceForensics++,FaceSwap/545_553.mp4,1,364,640,480,h264,0.84,FaceSwap,FaceSwap,,ORIG_553,ORIG_545,PAIR_ORIG_545_ORIG_553,,,545
FFPP_0004546,FaceForensics++,FaceSwap/546_621.mp4,1,370,854,480,h264,0.68,FaceSwap,FaceSwap,,ORIG_621,ORIG_546,PAIR_ORIG_546_ORIG_621,,,546
FFPP_0004547,FaceForensics++,FaceSwap/547_574.mp4,1,496,1920,1080,h264,3.69,FaceSwap,FaceSwap,,ORIG_574,ORIG_547,PAIR_ORIG_547_ORIG_574,,,547
FFPP_0004548,FaceForensics++,FaceSwap/548_632.mp4,1,427,1280,720,h264,1.93,FaceSwap,FaceSwap,,ORIG_632,ORIG_548,PAIR_ORIG_548_ORIG_632,,,548
FFPP_0004549,FaceForensics++,FaceSwap/549_531.mp4,1,319,1280,720,h264,6.91,FaceSwap,FaceSwap,,ORIG_531,ORIG_549,PAIR_ORIG_531_ORIG_549,,,549
FFPP_0004550,FaceForensics++,FaceSwap/550_452.mp4,1,444,640,480,h264,0.62,FaceSwap,FaceSwap,,ORIG_452,ORIG_550,PAIR_ORIG_452_ORIG_550,,,550
FFPP_0004551,FaceForensics++,FaceSwap/551_631.mp4,1,424,1280,720,h264,2.96,FaceSwap,FaceSwap,,ORIG_631,ORIG_551,PAIR_ORIG_551_ORIG_631,,,551
FFPP_0004552,FaceForensics++,FaceSwap/552_851.mp4,1,303,1280,720,h264,1.31,FaceSwap,FaceSwap,,ORIG_851,ORIG_552,PAIR_ORIG_552_ORIG_851,,,552
FFPP_0004553,FaceForensics++,FaceSwap/553_545.mp4,1,364,640,480,h264,0.59,FaceSwap,FaceSwap,,ORIG_545,ORIG_553,PAIR_ORIG_545_ORIG_553,,,553
FFPP_0004554,FaceForensics++,FaceSwap/554_572.mp4,1,347,1280,720,h264,1.15,FaceSwap,FaceSwap,,ORIG_572,ORIG_554,PAIR_ORIG_554_ORIG_572,,,554
FFPP_0004555,FaceForensics++,FaceSwap/555_516.mp4,1,354,1920,1080,h264,4.29,FaceSwap,FaceSwap,,ORIG_516,ORIG_555,PAIR_ORIG_516_ORIG_555,,,555
FFPP_0004556,FaceForensics++,FaceSwap/556_588.mp4,1,372,640,480,h264,0.55,FaceSwap,FaceSwap,,ORIG_588,ORIG_556,PAIR_ORIG_556_ORIG_588,,,556
FFPP_0004557,FaceForensics++,FaceSwap/557_560.mp4,1,349,854,480,h264,0.63,FaceSwap,FaceSwap,,ORIG_560,ORIG_557,PAIR_ORIG_557_ORIG_560,,,557
FFPP_0004558,FaceForensics++,FaceSwap/558_583.mp4,1,475,1280,720,h264,2.96,FaceSwap,FaceSwap,,ORIG_583,ORIG_558,PAIR_ORIG_558_ORIG_583,,,558
FFPP_0004559,FaceForensics++,FaceSwap/559_543.mp4,1,334,1280,720,h264,2.31,FaceSwap,FaceSwap,,ORIG_543,ORIG_559,PAIR_ORIG_543_ORIG_559,,,559
FFPP_0004560,FaceForensics++,FaceSwap/560_557.mp4,1,349,640,480,h264,0.42,FaceSwap,FaceSwap,,ORIG_557,ORIG_560,PAIR_ORIG_557_ORIG_560,,,560
FFPP_0004561,FaceForensics++,FaceSwap/561_998.mp4,1,344,1920,1080,h264,2.57,FaceSwap,FaceSwap,,ORIG_998,ORIG_561,PAIR_ORIG_561_ORIG_998,,,561
FFPP_0004562,FaceForensics++,FaceSwap/562_626.mp4,1,467,1280,720,h264,3.07,FaceSwap,FaceSwap,,ORIG_626,ORIG_562,PAIR_ORIG_562_ORIG_626,,,562
FFPP_0004563,FaceForensics++,FaceSwap/563_537.mp4,1,385,640,480,h264,0.62,FaceSwap,FaceSwap,,ORIG_537,ORIG_563,PAIR_ORIG_537_ORIG_563,,,563
FFPP_0004564,FaceForensics++,FaceSwap/564_971.mp4,1,354,1920,1080,h264,2.26,FaceSwap,FaceSwap,,ORIG_971,ORIG_564,PAIR_ORIG_564_ORIG_971,,,564
FFPP_0004565,FaceForensics++,FaceSwap/565_589.mp4,1,430,656,480,h264,0.88,FaceSwap,FaceSwap,,ORIG_589,ORIG_565,PAIR_ORIG_565_ORIG_589,,,565
FFPP_0004566,FaceForensics++,FaceSwap/566_617.mp4,1,312,854,480,h264,1.42,FaceSwap,FaceSwap,,ORIG_617,ORIG_566,PAIR_ORIG_566_ORIG_617,,,566
FFPP_0004567,FaceForensics++,FaceSwap/567_606.mp4,1,340,854,480,h264,0.66,FaceSwap,FaceSwap,,ORIG_606,ORIG_567,PAIR_ORIG_567_ORIG_606,,,567
FFPP_0004568,FaceForensics++,FaceSwap/568_628.mp4,1,570,640,480,h264,1.04,FaceSwap,FaceSwap,,ORIG_628,ORIG_568,PAIR_ORIG_568_ORIG_628,,,568
FFPP_0004569,FaceForensics++,FaceSwap/569_921.mp4,1,296,1920,1080,h264,2.82,FaceSwap,FaceSwap,,ORIG_921,ORIG_569,PAIR_ORIG_569_ORIG_921,,,569
FFPP_0004570,FaceForensics++,FaceSwap/570_624.mp4,1,350,1280,720,h264,1.61,FaceSwap,FaceSwap,,ORIG_624,ORIG_570,PAIR_ORIG_570_ORIG_624,,,570
FFPP_0004571,FaceForensics++,FaceSwap/571_746.mp4,1,493,1280,720,h264,2.53,FaceSwap,FaceSwap,,ORIG_746,ORIG_571,PAIR_ORIG_571_ORIG_746,,,571
FFPP_0004572,FaceForensics++,FaceSwap/572_554.mp4,1,347,1280,720,h264,1.42,FaceSwap,FaceSwap,,ORIG_554,ORIG_572,PAIR_ORIG_554_ORIG_572,,,572
FFPP_0004573,FaceForensics++,FaceSwap/573_757.mp4,1,441,1280,720,h264,2.23,FaceSwap,FaceSwap,,ORIG_757,ORIG_573,PAIR_ORIG_573_ORIG_757,,,573
FFPP_0004574,FaceForensics++,FaceSwap/574_547.mp4,1,496,656,480,h264,0.94,FaceSwap,FaceSwap,,ORIG_547,ORIG_574,PAIR_ORIG_547_ORIG_574,,,574
FFPP_0004575,FaceForensics++,FaceSwap/575_603.mp4,1,296,1280,720,h264,1.82,FaceSwap,FaceSwap,,ORIG_603,ORIG_575,PAIR_ORIG_575_ORIG_603,,,575
FFPP_0004576,FaceForensics++,FaceSwap/576_155.mp4,1,461,1280,720,h264,2.9,FaceSwap,FaceSwap,,ORIG_155,ORIG_576,PAIR_ORIG_155_ORIG_576,,,576
FFPP_0004577,FaceForensics++,FaceSwap/577_593.mp4,1,344,1920,1080,h264,2.41,FaceSwap,FaceSwap,,ORIG_593,ORIG_577,PAIR_ORIG_577_ORIG_593,,,577
FFPP_0004578,FaceForensics++,FaceSwap/578_636.mp4,1,335,1280,720,h264,1.08,FaceSwap,FaceSwap,,ORIG_636,ORIG_578,PAIR_ORIG_578_ORIG_636,,,578
FFPP_0004579,FaceForensics++,FaceSwap/579_701.mp4,1,393,1920,1080,h264,2.82,FaceSwap,FaceSwap,,ORIG_701,ORIG_579,PAIR_ORIG_579_ORIG_701,,,579
FFPP_0004580,FaceForensics++,FaceSwap/580_524.mp4,1,292,1280,720,h264,1.1,FaceSwap,FaceSwap,,ORIG_524,ORIG_580,PAIR_ORIG_524_ORIG_580,,,580
FFPP_0004581,FaceForensics++,FaceSwap/581_697.mp4,1,382,1920,1080,h264,4.44,FaceSwap,FaceSwap,,ORIG_697,ORIG_581,PAIR_ORIG_581_ORIG_697,,,581
